Country,Year,Coffee_Type,Metric,ValueCoffee
Malta,2017,Re Export,Re Export,8220000.0
Ethiopia,2018,Re Export,Re Export,4140000.0
United Kingdom,2019,Re Export,Re Export,4140000.0
Mexico,1990,Re Export,Re Export,22980000.0
Sierra Leone,1991,Re Export,Re Export,24120000.0
Sweden,1992,Re Export,Re Export,27900000.0
Honduras,1993,Re Export,Re Export,39840000.0
Viet Nam,1994,Re Export,Re Export,47160000.0
Nicaragua,1995,Re Export,Re Export,44940000.0
Kenya,1996,Re Export,Re Export,49560000.0
Unspecified EU stocks,1997,Re Export,Re Export,49560000.0
Peru,1998,Re Export,Re Export,56760000.0
Czechia,1999,Re Export,Re Export,61380000.0
India,2000,Re Export,Re Export,69360000.0
Côte d Ivoire,2001,Re Export,Re Export,77400000.0
Croatia,2002,Re Export,Re Export,80460000.0
Austria,2003,Re Export,Re Export,84600000.0
Greece,2004,Re Export,Re Export,93540000.0
Timor-Leste,2005,Re Export,Re Export,102480000.0
Equatorial Guinea,2006,Re Export,Re Export,116280000.0
Trinidad & Tobago,2007,Re Export,Re Export,131280000.0
Belgium/Luxembourg,2008,Re Export,Re Export,136620000.0
Zimbabwe,2009,Re Export,Re Export,136320000.0
Poland,2010,Re Export,Re Export,146760000.0
Bulgaria,2011,Re Export,Re Export,159780000.0
Central African Republic,2012,Re Export,Re Export,177840000.0
Togo,2013,Re Export,Re Export,190980000.0
Burundi,2014,Re Export,Re Export,208140000.0
Guyana,2015,Re Export,Re Export,220140000.0
Slovenia,2016,Re Export,Re Export,251580000.0
Tunisia,2017,Re Export,Re Export,265020000.0
Haiti,2018,Re Export,Re Export,279540000.0
Ireland,2019,Re Export,Re Export,326280000.0
Latvia,1990,Re Export,Re Export,
Slovakia,1991,Re Export,Re Export,
Gabon,1992,Re Export,Re Export,60000.0
Guinea,1993,Re Export,Re Export,1080000.0
Thailand,1994,Re Export,Re Export,1020000.0
Norway,1995,Re Export,Re Export,900000.0
France,1996,Re Export,Re Export,960000.0
Dominican Republic,1997,Re Export,Re Export,1440000.0
Luxembourg,1998,Re Export,Re Export,1500000.0
Belgium,1999,Re Export,Re Export,1020000.0
Japan,2000,Re Export,Re Export,1140000.0
Yemen,2001,Re Export,Re Export,360000.0
Spain,2002,Re Export,Re Export,1140000.0
Papua New Guinea,2003,Re Export,Re Export,1620000.0
Venezuela,2004,Re Export,Re Export,1980000.0
Congo,2005,Re Export,Re Export,2820000.0
Ghana,2006,Re Export,Re Export,2400000.0
Denmark,2007,Re Export,Re Export,1200000.0
Romania,2008,Re Export,Re Export,2340000.0
Colombia,2009,Re Export,Re Export,2640000.0
Panama,2010,Re Export,Re Export,2340000.0
Bolivia,2011,Re Export,Re Export,2400000.0
Tanzania,2012,Re Export,Re Export,3360000.0
Nepal,2013,Re Export,Re Export,3960000.0
Russian Federation,2014,Re Export,Re Export,6180000.0
Zambia,2015,Re Export,Re Export,5700000.0
Portugal,2016,Re Export,Re Export,7200000.0
Costa Rica,2017,Re Export,Re Export,6660000.0
Paraguay,2018,Re Export,Re Export,8700000.0
Lao Peoples Democratic Republic,2019,Re Export,Re Export,7260000.0
Finland,1990,Re Export,Re Export,
Rwanda,1991,Re Export,Re Export,
Liberia,1992,Re Export,Re Export,
Guatemala,1993,Re Export,Re Export,
Angola,1994,Re Export,Re Export,600000.0
Uganda,1995,Re Export,Re Export,2700000.0
Italy,1996,Re Export,Re Export,4980000.0
Brazil,1997,Re Export,Re Export,4740000.0
Democratic Republic of Congo,1998,Re Export,Re Export,3000000.0
Netherlands,1999,Re Export,Re Export,2880000.0
United States of America,2000,Re Export,Re Export,2340000.0
Cameroon,2001,Re Export,Re Export,3780000.0
Madagascar,2002,Re Export,Re Export,3300000.0
Sri Lanka,2003,Re Export,Re Export,2880000.0
Indonesia,2004,Re Export,Re Export,3540000.0
Jamaica,2005,Re Export,Re Export,5400000.0
Philippines,2006,Re Export,Re Export,6180000.0
Germany,2007,Re Export,Re Export,6300000.0
Cuba,2008,Re Export,Re Export,11220000.0
Lithuania,2009,Re Export,Re Export,12060000.0
Hungary,2010,Re Export,Re Export,9180000.0
Cyprus,2011,Re Export,Re Export,6540000.0
Malawi,2012,Re Export,Re Export,8580000.0
Switzerland,2013,Re Export,Re Export,9900000.0
Estonia,2014,Re Export,Re Export,10380000.0
Ecuador,2015,Re Export,Re Export,12960000.0
Nigeria,2016,Re Export,Re Export,15420000.0
El Salvador,2017,Re Export,Re Export,11520000.0
Malta,2018,Re Export,Re Export,10800000.0
Ethiopia,2019,Re Export,Re Export,13320000.0
United Kingdom,1990,Re Export,Re Export,
Mexico,1991,Re Export,Re Export,
Sierra Leone,1992,Re Export,Re Export,
Sweden,1993,Re Export,Re Export,
Honduras,1994,Re Export,Re Export,
Viet Nam,1995,Re Export,Re Export,
Nicaragua,1996,Re Export,Re Export,
Kenya,1997,Re Export,Re Export,
Unspecified EU stocks,1998,Re Export,Re Export,
Peru,1999,Re Export,Re Export,5040000.0
Czechia,2000,Re Export,Re Export,5280000.0
India,2001,Re Export,Re Export,4560000.0
Côte d Ivoire,2002,Re Export,Re Export,4800000.0
Croatia,2003,Re Export,Re Export,5940000.0
Austria,2004,Re Export,Re Export,5700000.0
Greece,2005,Re Export,Re Export,6240000.0
Timor-Leste,2006,Re Export,Re Export,6120000.0
Equatorial Guinea,2007,Re Export,Re Export,6540000.0
Trinidad & Tobago,2008,Re Export,Re Export,6780000.0
Belgium/Luxembourg,2009,Re Export,Re Export,6480000.0
Zimbabwe,2010,Re Export,Re Export,7020000.0
Poland,2011,Re Export,Re Export,6660000.0
Bulgaria,2012,Re Export,Re Export,6660000.0
Central African Republic,2013,Re Export,Re Export,8220000.0
Togo,2014,Re Export,Re Export,9480000.0
Burundi,2015,Re Export,Re Export,9240000.0
Guyana,2016,Re Export,Re Export,10260000.0
Slovenia,2017,Re Export,Re Export,10140000.0
Tunisia,2018,Re Export,Re Export,10680000.0
Haiti,2019,Re Export,Re Export,10740000.0
Ireland,1990,Re Export,Re Export,60000.0
Latvia,1991,Re Export,Re Export,180000.0
Slovakia,1992,Re Export,Re Export,120000.0
Gabon,1993,Re Export,Re Export,60000.0
Guinea,1994,Re Export,Re Export,120000.0
Thailand,1995,Re Export,Re Export,60000.0
Norway,1996,Re Export,Re Export,
France,1997,Re Export,Re Export,60000.0
Dominican Republic,1998,Re Export,Re Export,240000.0
Luxembourg,1999,Re Export,Re Export,
Belgium,2000,Re Export,Re Export,
Japan,2001,Re Export,Re Export,
Yemen,2002,Re Export,Re Export,60000.0
Spain,2003,Re Export,Re Export,
Papua New Guinea,2004,Re Export,Re Export,
Venezuela,2005,Re Export,Re Export,
Congo,2006,Re Export,Re Export,
Ghana,2007,Re Export,Re Export,
Denmark,2008,Re Export,Re Export,
Romania,2009,Re Export,Re Export,
Colombia,2010,Re Export,Re Export,
Panama,2011,Re Export,Re Export,60000.0
Bolivia,2012,Re Export,Re Export,
Tanzania,2013,Re Export,Re Export,
Nepal,2014,Re Export,Re Export,
Russian Federation,2015,Re Export,Re Export,60000.0
Zambia,2016,Re Export,Re Export,60000.0
Portugal,2017,Re Export,Re Export,
Costa Rica,2018,Re Export,Re Export,
Paraguay,2019,Re Export,Re Export,
Lao Peoples Democratic Republic,1990,Re Export,Re Export,35100000.0
Finland,1991,Re Export,Re Export,37980000.0
Rwanda,1992,Re Export,Re Export,38880000.0
Liberia,1993,Re Export,Re Export,25500000.0
Guatemala,1994,Re Export,Re Export,40680000.0
Angola,1995,Re Export,Re Export,37020000.0
Uganda,1996,Re Export,Re Export,34500000.0
Italy,1997,Re Export,Re Export,33420000.0
Brazil,1998,Re Export,Re Export,54060000.0
Democratic Republic of Congo,1999,Re Export,Re Export,65640000.0
Netherlands,2000,Re Export,Re Export,66360000.0
United States of America,2001,Re Export,Re Export,67020000.0
Cameroon,2002,Re Export,Re Export,71160000.0
Madagascar,2003,Re Export,Re Export,85980000.0
Sri Lanka,2004,Re Export,Re Export,70860000.0
Indonesia,2005,Re Export,Re Export,63660000.0
Jamaica,2006,Re Export,Re Export,69840000.0
Philippines,2007,Re Export,Re Export,74340000.0
Germany,2008,Re Export,Re Export,58860000.0
Cuba,2009,Re Export,Re Export,96240000.0
Lithuania,2010,Re Export,Re Export,74160000.0
Hungary,2011,Re Export,Re Export,106140000.0
Cyprus,2012,Re Export,Re Export,80820000.0
Malawi,2013,Re Export,Re Export,106860000.0
Switzerland,2014,Re Export,Re Export,132960000.0
Estonia,2015,Re Export,Re Export,148800000.0
Ecuador,2016,Re Export,Re Export,162120000.0
Nigeria,2017,Re Export,Re Export,186240000.0
El Salvador,2018,Re Export,Re Export,202560000.0
Malta,2019,Re Export,Re Export,199440000.0
Ethiopia,1990,Re Export,Re Export,6000000.0
United Kingdom,1991,Re Export,Re Export,420000.0
Mexico,1992,Re Export,Re Export,8220000.0
Sierra Leone,1993,Re Export,Re Export,7560000.0
Sweden,1994,Re Export,Re Export,6000000.0
Honduras,1995,Re Export,Re Export,8040000.0
Viet Nam,1996,Re Export,Re Export,10140000.0
Nicaragua,1997,Re Export,Re Export,17220000.0
Kenya,1998,Re Export,Re Export,19680000.0
Unspecified EU stocks,1999,Re Export,Re Export,25080000.0
Peru,2000,Re Export,Re Export,31860000.0
Czechia,2001,Re Export,Re Export,29820000.0
India,2002,Re Export,Re Export,26520000.0
Côte d Ivoire,2003,Re Export,Re Export,25320000.0
Croatia,2004,Re Export,Re Export,24360000.0
Austria,2005,Re Export,Re Export,31440000.0
Greece,2006,Re Export,Re Export,39660000.0
Timor-Leste,2007,Re Export,Re Export,42540000.0
Equatorial Guinea,2008,Re Export,Re Export,46740000.0
Trinidad & Tobago,2009,Re Export,Re Export,69660000.0
Belgium/Luxembourg,2010,Re Export,Re Export,67380000.0
Zimbabwe,2011,Re Export,Re Export,82200000.0
Poland,2012,Re Export,Re Export,96420000.0
Bulgaria,2013,Re Export,Re Export,96900000.0
Central African Republic,2014,Re Export,Re Export,124740000.0
Togo,2015,Re Export,Re Export,134760000.0
Burundi,2016,Re Export,Re Export,111120000.0
Guyana,2017,Re Export,Re Export,105480000.0
Slovenia,2018,Re Export,Re Export,113340000.0
Tunisia,2019,Re Export,Re Export,117120000.0
Haiti,1990,Re Export,Re Export,1860000.0
Ireland,1991,Re Export,Re Export,2040000.0
Latvia,1992,Re Export,Re Export,2400000.0
Slovakia,1993,Re Export,Re Export,2280000.0
Gabon,1994,Re Export,Re Export,3120000.0
Guinea,1995,Re Export,Re Export,4440000.0
Thailand,1996,Re Export,Re Export,5940000.0
Norway,1997,Re Export,Re Export,6480000.0
France,1998,Re Export,Re Export,5760000.0
Dominican Republic,1999,Re Export,Re Export,5940000.0
Luxembourg,2000,Re Export,Re Export,7380000.0
Belgium,2001,Re Export,Re Export,6960000.0
Japan,2002,Re Export,Re Export,6840000.0
Yemen,2003,Re Export,Re Export,6600000.0
Spain,2004,Re Export,Re Export,4980000.0
Papua New Guinea,2005,Re Export,Re Export,6420000.0
Venezuela,2006,Re Export,Re Export,6840000.0
Congo,2007,Re Export,Re Export,9120000.0
Ghana,2008,Re Export,Re Export,8940000.0
Denmark,2009,Re Export,Re Export,9960000.0
Romania,2010,Re Export,Re Export,11820000.0
Colombia,2011,Re Export,Re Export,12600000.0
Panama,2012,Re Export,Re Export,13680000.0
Bolivia,2013,Re Export,Re Export,12720000.0
Tanzania,2014,Re Export,Re Export,13620000.0
Nepal,2015,Re Export,Re Export,13920000.0
Russian Federation,2016,Re Export,Re Export,15720000.0
Zambia,2017,Re Export,Re Export,15000000.0
Portugal,2018,Re Export,Re Export,16020000.0
Costa Rica,2019,Re Export,Re Export,17340000.0
Paraguay,1990,Re Export,Re Export,
Lao Peoples Democratic Republic,1991,Re Export,Re Export,
Finland,1992,Re Export,Re Export,180000.0
Rwanda,1993,Re Export,Re Export,360000.0
Liberia,1994,Re Export,Re Export,
Guatemala,1995,Re Export,Re Export,120000.0
Angola,1996,Re Export,Re Export,
Uganda,1997,Re Export,Re Export,60000.0
Italy,1998,Re Export,Re Export,660000.0
Brazil,1999,Re Export,Re Export,300000.0
Democratic Republic of Congo,2000,Re Export,Re Export,60000.0
Netherlands,2001,Re Export,Re Export,60000.0
United States of America,2002,Re Export,Re Export,60000.0
Cameroon,2003,Re Export,Re Export,
Madagascar,2004,Re Export,Re Export,600000.0
Sri Lanka,2005,Re Export,Re Export,1020000.0
Indonesia,2006,Re Export,Re Export,1140000.0
Jamaica,2007,Re Export,Re Export,960000.0
Philippines,2008,Re Export,Re Export,1140000.0
Germany,2009,Re Export,Re Export,2220000.0
Cuba,2010,Re Export,Re Export,2580000.0
Lithuania,2011,Re Export,Re Export,2520000.0
Hungary,2012,Re Export,Re Export,3240000.0
Cyprus,2013,Re Export,Re Export,4800000.0
Malawi,2014,Re Export,Re Export,2760000.0
Switzerland,2015,Re Export,Re Export,1800000.0
Estonia,2016,Re Export,Re Export,3660000.0
Ecuador,2017,Re Export,Re Export,3060000.0
Nigeria,2018,Re Export,Re Export,3240000.0
El Salvador,2019,Re Export,Re Export,3420000.0
Malta,1990,Re Export,Re Export,
Ethiopia,1991,Re Export,Re Export,
United Kingdom,1992,Re Export,Re Export,
Mexico,1993,Re Export,Re Export,780000.0
Sierra Leone,1994,Re Export,Re Export,1380000.0
Sweden,1995,Re Export,Re Export,1620000.0
Honduras,1996,Re Export,Re Export,960000.0
Viet Nam,1997,Re Export,Re Export,1080000.0
Nicaragua,1998,Re Export,Re Export,1020000.0
Kenya,1999,Re Export,Re Export,1200000.0
Unspecified EU stocks,2000,Re Export,Re Export,1380000.0
Peru,2001,Re Export,Re Export,1980000.0
Czechia,2002,Re Export,Re Export,1500000.0
India,2003,Re Export,Re Export,1020000.0
Côte d Ivoire,2004,Re Export,Re Export,900000.0
Croatia,2005,Re Export,Re Export,840000.0
Austria,2006,Re Export,Re Export,3960000.0
Greece,2007,Re Export,Re Export,9120000.0
Timor-Leste,2008,Re Export,Re Export,16200000.0
Equatorial Guinea,2009,Re Export,Re Export,14760000.0
Trinidad & Tobago,2010,Re Export,Re Export,19080000.0
Belgium/Luxembourg,2011,Re Export,Re Export,23340000.0
Zimbabwe,2012,Re Export,Re Export,34260000.0
Poland,2013,Re Export,Re Export,28200000.0
Bulgaria,2014,Re Export,Re Export,25260000.0
Central African Republic,2015,Re Export,Re Export,38580000.0
Togo,2016,Re Export,Re Export,40800000.0
Burundi,2017,Re Export,Re Export,34260000.0
Guyana,2018,Re Export,Re Export,36720000.0
Slovenia,2019,Re Export,Re Export,32820000.0
Tunisia,1990,Re Export,Re Export,
Haiti,1991,Re Export,Re Export,
Ireland,1992,Re Export,Re Export,420000.0
Latvia,1993,Re Export,Re Export,300000.0
Slovakia,1994,Re Export,Re Export,420000.0
Gabon,1995,Re Export,Re Export,480000.0
Guinea,1996,Re Export,Re Export,660000.0
Thailand,1997,Re Export,Re Export,600000.0
Norway,1998,Re Export,Re Export,720000.0
France,1999,Re Export,Re Export,660000.0
Dominican Republic,2000,Re Export,Re Export,840000.0
Luxembourg,2001,Re Export,Re Export,660000.0
Belgium,2002,Re Export,Re Export,720000.0
Japan,2003,Re Export,Re Export,600000.0
Yemen,2004,Re Export,Re Export,660000.0
Spain,2005,Re Export,Re Export,540000.0
Papua New Guinea,2006,Re Export,Re Export,660000.0
Venezuela,2007,Re Export,Re Export,600000.0
Congo,2008,Re Export,Re Export,660000.0
Ghana,2009,Re Export,Re Export,720000.0
Denmark,2010,Re Export,Re Export,780000.0
Romania,2011,Re Export,Re Export,900000.0
Colombia,2012,Re Export,Re Export,2160000.0
Panama,2013,Re Export,Re Export,4440000.0
Bolivia,2014,Re Export,Re Export,4860000.0
Tanzania,2015,Re Export,Re Export,5040000.0
Nepal,2016,Re Export,Re Export,7800000.0
Russian Federation,2017,Re Export,Re Export,12720000.0
Zambia,2018,Re Export,Re Export,19920000.0
Portugal,2019,Re Export,Re Export,24900000.0
Costa Rica,1990,Re Export,Re Export,15900000.0
Paraguay,1991,Re Export,Re Export,16080000.0
Lao Peoples Democratic Republic,1992,Re Export,Re Export,17220000.0
Finland,1993,Re Export,Re Export,10080000.0
Rwanda,1994,Re Export,Re Export,14220000.0
Liberia,1995,Re Export,Re Export,23820000.0
Guatemala,1996,Re Export,Re Export,35700000.0
Angola,1997,Re Export,Re Export,46740000.0
Uganda,1998,Re Export,Re Export,42000000.0
Italy,1999,Re Export,Re Export,38340000.0
Brazil,2000,Re Export,Re Export,45180000.0
Democratic Republic of Congo,2001,Re Export,Re Export,74220000.0
Netherlands,2002,Re Export,Re Export,69960000.0
United States of America,2003,Re Export,Re Export,81900000.0
Cameroon,2004,Re Export,Re Export,86220000.0
Madagascar,2005,Re Export,Re Export,87180000.0
Sri Lanka,2006,Re Export,Re Export,87660000.0
Indonesia,2007,Re Export,Re Export,91200000.0
Jamaica,2008,Re Export,Re Export,86460000.0
Philippines,2009,Re Export,Re Export,86700000.0
Germany,2010,Re Export,Re Export,108180000.0
Cuba,2011,Re Export,Re Export,100320000.0
Lithuania,2012,Re Export,Re Export,99540000.0
Hungary,2013,Re Export,Re Export,98160000.0
Cyprus,2014,Re Export,Re Export,114360000.0
Malawi,2015,Re Export,Re Export,114480000.0
Switzerland,2016,Re Export,Re Export,127500000.0
Estonia,2017,Re Export,Re Export,136500000.0
Ecuador,2018,Re Export,Re Export,155100000.0
Nigeria,2019,Re Export,Re Export,166560000.0
El Salvador,1990,Re Export,Re Export,4620000.0
Malta,1991,Re Export,Re Export,6840000.0
Ethiopia,1992,Re Export,Re Export,8280000.0
United Kingdom,1993,Re Export,Re Export,8280000.0
Mexico,1994,Re Export,Re Export,13440000.0
Sierra Leone,1995,Re Export,Re Export,13020000.0
Sweden,1996,Re Export,Re Export,13500000.0
Honduras,1997,Re Export,Re Export,13920000.0
Viet Nam,1998,Re Export,Re Export,11520000.0
Nicaragua,1999,Re Export,Re Export,10560000.0
Kenya,2000,Re Export,Re Export,10260000.0
Unspecified EU stocks,2001,Re Export,Re Export,10860000.0
Peru,2002,Re Export,Re Export,14340000.0
Czechia,2003,Re Export,Re Export,15420000.0
India,2004,Re Export,Re Export,15720000.0
Côte d Ivoire,2005,Re Export,Re Export,31380000.0
Croatia,2006,Re Export,Re Export,30300000.0
Austria,2007,Re Export,Re Export,31500000.0
Greece,2008,Re Export,Re Export,31920000.0
Timor-Leste,2009,Re Export,Re Export,31560000.0
Equatorial Guinea,2010,Re Export,Re Export,30300000.0
Trinidad & Tobago,2011,Re Export,Re Export,31320000.0
Belgium/Luxembourg,2012,Re Export,Re Export,31200000.0
Zimbabwe,2013,Re Export,Re Export,32040000.0
Poland,2014,Re Export,Re Export,32820000.0
Bulgaria,2015,Re Export,Re Export,29880000.0
Central African Republic,2016,Re Export,Re Export,33120000.0
Togo,2017,Re Export,Re Export,34860000.0
Burundi,2018,Re Export,Re Export,34740000.0
Guyana,2019,Re Export,Re Export,34740000.0
Slovenia,1990,Re Export,Re Export,1200000.0
Tunisia,1991,Re Export,Re Export,2040000.0
Haiti,1992,Re Export,Re Export,1620000.0
Ireland,1993,Re Export,Re Export,2040000.0
Latvia,1994,Re Export,Re Export,1620000.0
Slovakia,1995,Re Export,Re Export,420000.0
Gabon,1996,Re Export,Re Export,360000.0
Guinea,1997,Re Export,Re Export,1140000.0
Thailand,1998,Re Export,Re Export,540000.0
Norway,1999,Re Export,Re Export,480000.0
France,2000,Re Export,Re Export,1920000.0
Dominican Republic,2001,Re Export,Re Export,4680000.0
Luxembourg,2002,Re Export,Re Export,5940000.0
Belgium,2003,Re Export,Re Export,8220000.0
Japan,2004,Re Export,Re Export,5220000.0
Yemen,2005,Re Export,Re Export,3780000.0
Spain,2006,Re Export,Re Export,2820000.0
Papua New Guinea,2007,Re Export,Re Export,5220000.0
